id,price,log1_price,latitude,longitude,distance_to_city_center_km,neighbourhood_cleansed,property_type_clean,room_type,accommodates,bedrooms,bedrooms_missing,beds,beds_missing,bathroom_count,bathroom_privacy,bathroom_information_missing,has_license,amenity_count,has_wifi,has_kitchen,has_parking,has_washer,has_air_conditioning,has_workspace,has_balcony,has_dryer,has_elevator,has_smoke_alarm,allows_pets
928218515090629339,74.0,4.31748811353631,48.1562963908537,11.446478180587292,9.79640020802634,Pasing-Obermenzing,apartment_like,Private room,2,1.0,0,1.0,0,1.5,unspecified,0,0,30,1,0,1,1,0,1,1,0,0,1,1
928320897565664736,446.0,6.102558594613569,48.12269772600892,11.585276942261192,1.7883938480997987,Au-Haidhausen,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.5,unspecified,0,0,20,1,1,1,1,0,1,0,1,0,1,0
928360332566780262,150.0,5.017279836814924,48.1318506,11.5921536,1.3843397663673858,Au-Haidhausen,apartment_like,Entire home/apt,6,3.0,0,3.0,0,2.0,unspecified,0,0,11,1,1,1,1,0,0,0,0,0,1,1
928749609489152475,290.0,5.673323267171493,48.1567484,11.5377639,3.5286972505078347,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,0,1,0,1,0,0,0,1,0
928978221404956310,221.0,5.402677381872279,48.18106587786006,11.565241250957454,4.916198624364729,Milbertshofen-Am Hart,apartment_like,Entire home/apt,4,1.0,0,3.0,0,1.0,unspecified,0,0,26,1,0,1,0,0,0,1,0,0,1,0
929480948079578706,1993.0,7.597897950521784,48.1380065,11.5608404,1.085602665735018,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,10,4.0,0,10.0,0,2.5,unspecified,0,0,54,1,1,1,1,0,1,0,1,1,1,1
929549950097071577,279.0,5.634789603169249,48.15863909999999,11.5746679,2.3645979967998687,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,45,1,1,0,1,0,1,0,0,0,1,0
929963775338003970,121.0,4.804021044733257,48.15002273719944,11.464261842104754,8.36795553182402,Pasing-Obermenzing,apartment_like,Entire home/apt,2,1.0,0,0.0,0,1.0,unspecified,0,0,18,1,1,1,1,0,1,1,0,1,1,0
930273994671050577,233.0,5.455321115357702,48.161,11.57558,2.6264447041453445,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,40,1,1,0,0,0,1,0,0,1,1,0
930509370367287946,418.0,6.037870919922137,48.180527,11.511121,6.7660131299569,Moosach,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,19,1,1,0,1,0,1,0,1,0,1,1
930973940237137971,210.0,5.351858133476067,48.138282311833095,11.561584634393297,1.0330203780696454,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,16,1,0,0,0,0,1,0,0,0,1,0
931610847629205579,222.0,5.407171771460119,48.13805319999999,11.5613486,1.0483296579598225,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,12,1,1,0,0,0,0,0,0,0,1,0
931700824964752918,292.0,5.680172609017068,48.12715,11.57492,1.1381785109490252,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,12,1,1,1,1,0,0,0,0,0,1,0
932410135016639174,279.0,5.634789603169249,48.12476,11.55317,2.1681362495897103,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,30,1,1,0,1,0,0,1,0,0,1,0
932457028533975974,375.0,5.929589143389895,48.148369621939125,11.576677003570463,1.2254322233330615,Maxvorstadt,apartment_like,Entire home/apt,2,0.0,0,1.0,0,1.0,unspecified,0,0,32,1,1,0,1,0,1,0,1,0,1,0
932523551784337817,409.0,6.016157159698354,48.1247678,11.5452406,2.643844643378895,Sendling,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,36,1,1,0,0,0,0,1,0,0,1,0
933070315332971401,75.0,4.330733340286331,48.09603135521721,11.523528041288696,5.999204482436151,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Entire home/apt,3,1.0,0,3.0,0,1.0,unspecified,0,0,21,1,1,0,1,0,1,0,0,0,1,1
933169795339833700,264.0,5.579729825986222,48.1343925,11.5739792,0.3494346176367216,Altstadt-Lehel,hotel_like,Private room,1,1.0,0,1.0,0,1.0,unspecified,0,0,22,1,0,1,0,0,1,0,0,1,1,0
933188426506467226,314.0,5.752572638825633,48.1343925,11.5739792,0.3494346176367216,Altstadt-Lehel,hotel_like,Private room,1,1.0,0,1.0,0,1.0,unspecified,0,0,25,1,0,1,0,0,1,0,0,1,1,0
933195766333470241,269.0,5.598421958998375,48.1343925,11.5739792,0.3494346176367216,Altstadt-Lehel,hotel_like,Private room,2,1.0,0,1.0,0,1.0,unspecified,0,0,17,1,0,1,0,0,1,0,0,1,1,0
933204804064985979,364.0,5.8998973535824915,48.1343925,11.5739792,0.3494346176367216,Altstadt-Lehel,hotel_like,Private room,2,1.0,0,1.0,0,1.0,unspecified,0,0,21,1,0,1,0,0,1,0,0,1,1,0
933435275199477633,97.0,4.584967478670572,48.155346215312335,11.531045021101026,3.8522708541085398,Neuhausen-Nymphenburg,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,23,1,0,0,1,0,1,0,0,0,1,0
933901074643884517,328.0,5.796057750765372,48.13224,11.60577,2.322200755673507,Au-Haidhausen,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,36,1,1,1,1,0,1,0,0,1,1,0
933998794290931422,159.0,5.075173815233827,48.1873,11.56515,5.603072754521615,Milbertshofen-Am Hart,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,38,1,1,1,1,0,1,1,1,1,1,0
934164431271275535,71.0,4.276666119016055,48.13045169999999,11.5670977,0.9883178809547613,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,0.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,0,0,0,0,1,0
934716267119333992,116.0,4.762173934797756,48.15466,11.53885,3.3259128744495428,Neuhausen-Nymphenburg,apartment_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,18,1,1,0,1,0,1,0,0,0,0,0
935336009289976467,437.0,6.082218910376446,48.1265964,11.5532126,2.0393329684166037,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,33,1,1,0,0,0,1,0,0,0,1,0
935518170484820184,385.0,5.955837369464831,48.16223004689064,11.57722641266058,2.7663755375664634,Schwabing-West,apartment_like,Entire home/apt,6,3.0,0,6.0,0,1.5,unspecified,0,0,53,1,1,1,1,0,1,1,1,1,1,0
936861759879412772,47.0,3.8712010109078907,48.17248,11.4077,13.040737669912463,Aubing-Lochhausen-Langwied,apartment_like,Private room,1,1.0,0,6.0,0,1.0,shared,0,0,59,1,1,1,1,0,1,1,1,0,1,0
936898941916152068,86.0,4.465908118654584,48.115021528439165,11.625729498772891,4.484756623024208,Ramersdorf-Perlach,house_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,3,1,0,1,0,0,1,0,0,0,0,0
936925968437187563,196.0,5.2832037287379885,48.14805,11.5841,1.3492732664071185,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,31,1,1,0,1,0,0,0,1,0,1,0
936995721771395582,130.0,4.875197323201151,48.18389184779653,11.595822471919046,5.388313363478666,Schwabing-Freimann,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,29,1,1,1,1,0,1,1,1,1,1,0
937036236462851122,191.0,5.2574953720277815,48.17897,11.55258,4.925660748264713,Milbertshofen-Am Hart,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,28,1,1,1,1,0,1,0,0,0,1,0
937071091692819617,83.0,4.430816798843313,48.09131723713594,11.542552493826754,5.67409891041137,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,rare_or_unusual,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,9,0,1,0,0,0,1,0,0,0,1,0
937451139272155979,68.0,4.23410650459726,48.13759,11.55779,1.3099339646416133,Ludwigsvorstadt-Isarvorstadt,apartment_like,Private room,2,1.0,0,1.0,0,2.0,shared,0,0,10,1,1,0,1,0,1,0,0,0,1,0
937557402405608169,140.0,4.948759890378168,48.17516044589273,11.57483496004827,4.201233642210157,Schwabing-West,apartment_like,Entire home/apt,3,1.0,0,0.0,0,1.0,unspecified,0,0,36,1,1,1,1,0,1,1,1,1,1,0
937715320919542657,150.0,5.017279836814924,48.13258,11.68729,8.317424241973654,Tudering-Riem,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.5,unspecified,0,0,39,1,1,0,1,0,1,1,0,1,1,1
938446802136708568,247.0,5.5134287461649825,48.13805319999999,11.5613486,1.0483296579598225,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,24,1,0,0,0,0,1,0,0,1,1,0
938962144259568283,283.0,5.648974238161206,48.137491105356766,11.53870001338806,2.7263370634762207,Schwanthalerhöhe,apartment_like,Entire home/apt,2,1.0,0,0.0,0,1.0,unspecified,0,0,39,1,1,1,1,0,0,0,0,0,1,0
939086574081449593,251.0,5.529429087511423,48.13805319999999,11.5613486,1.0483296579598225,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,22,1,0,0,0,0,1,0,0,1,1,0
939699698937062907,231.0,5.44673737166631,48.12418344311202,11.55308701587733,2.21478675920157,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,41,1,1,1,1,0,1,1,1,0,1,1
939824208612243576,60.0,4.110873864173311,48.13007,11.59835,1.884484434362325,Au-Haidhausen,apartment_like,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,0,1,0,1,0,0,0,1,0
939903842716828373,88.0,4.48863636973214,48.13724884292457,11.510426066815851,4.8244247381941685,Laim,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,63,1,1,1,0,1,1,0,0,0,1,0
940229753995073260,220.0,5.3981627015177525,48.1463456,11.5756792,0.9970872102476166,Maxvorstadt,apartment_like,Entire home/apt,2,0.0,0,1.0,0,1.0,unspecified,0,0,42,1,1,1,1,0,1,0,1,0,1,0
940350089908401861,617.0,6.42648845745769,48.13529056748177,11.580075456589412,0.41509522256628495,Altstadt-Lehel,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,9,1,1,1,1,1,1,0,0,0,1,0
941866477394359135,79.0,4.382026634673881,48.19861,11.62598,7.77197182193605,Schwabing-Freimann,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,30,1,1,0,1,0,0,0,1,1,1,0
941920416237569873,236.0,5.4680601411351315,48.14836,11.59564,1.9331386656981162,Altstadt-Lehel,apartment_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,61,1,1,1,1,1,1,1,1,1,0,0
941944295359479309,133.0,4.897839799950911,48.134328,11.4896926,6.372167778928132,Laim,house_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,58,1,1,1,1,0,1,1,1,0,1,0
942082578377100733,92.0,4.532599493153256,48.1609893177077,11.564883150896634,2.739573574668355,Schwabing-West,apartment_like,Private room,2,1.0,0,1.0,0,2.0,shared,0,0,63,1,1,1,1,0,1,1,1,1,1,1
942455310395993428,98.0,4.59511985013459,48.11656941273819,11.67968122315038,8.075490633469109,Tudering-Riem,house_like,Private room,1,1.0,0,1.0,0,1.0,private,0,0,15,1,0,1,0,0,0,0,0,0,1,0
942616467836957158,57.0,4.060443010546419,48.11628,11.59116,2.620309906467461,Obergiesing,apartment_like,Private room,1,1.0,0,1.0,0,1.5,unspecified,0,0,20,1,1,0,1,0,1,0,0,0,1,0
942658649303055510,1120.0,7.02197642307216,48.0864067,11.5301338,6.590902129564818,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,house_like,Entire home/apt,10,3.0,0,8.0,0,1.5,unspecified,0,0,27,1,1,1,1,0,1,0,0,0,1,1
942667953846963212,243.0,5.497168225293202,48.12123261263432,11.573691146823686,1.8001928050646179,Au-Haidhausen,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,18,1,1,0,1,0,0,0,0,0,0,0
942728104094716983,322.0,5.777652323222656,48.1114665,11.5526224,3.342319969521979,Sendling,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,45,1,1,1,1,0,1,1,0,1,1,0
942750434267155040,164.0,5.10594547390058,48.1364946,11.5581395,1.2875742113383681,Ludwigsvorstadt-Isarvorstadt,apartment_like,Private room,2,1.0,0,1.0,0,2.0,shared,0,0,8,1,1,1,1,0,1,0,0,0,0,0
942801807279279510,79.0,4.382026634673881,48.09672,11.58189,4.546469456714405,Untergiesing-Harlaching,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,55,1,1,1,1,0,1,1,1,0,1,0
942848866844040150,243.0,5.497168225293202,48.11489,11.59521,2.8994882022455917,Obergiesing,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.5,unspecified,0,0,45,1,1,1,1,0,1,1,0,1,1,0
944002378064780478,74.0,4.31748811353631,48.10293823849909,11.693530082702637,9.565962614148134,Tudering-Riem,apartment_like,Private room,1,1.0,0,1.0,0,1.0,unspecified,0,0,22,1,1,1,1,0,1,0,1,0,1,0
944061163924828252,120.0,4.795790545596741,48.209113826875445,11.566642766842609,8.003069049825301,Milbertshofen-Am Hart,apartment_like,Private room,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,1,1,0,0,0,0,0,1,0
944361739802997584,63.0,4.1588830833596715,48.1133,11.65359,6.388700808328082,Tudering-Riem,apartment_like,Private room,1,1.0,0,1.0,0,1.0,private,0,0,24,1,1,1,0,0,0,0,0,0,1,0
945507137426111792,139.0,4.941642422609304,48.13824,11.40931,12.328038396822429,Aubing-Lochhausen-Langwied,serviced_apartment,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,28,1,1,1,1,1,1,0,1,1,1,0
945511308902727949,139.0,4.941642422609304,48.1394609,11.4092089,12.337192970794893,Aubing-Lochhausen-Langwied,serviced_apartment,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,29,1,1,1,1,1,1,0,1,1,1,0
946381360760782234,75.0,4.330733340286331,48.108098,11.6318798,5.305863433461899,Ramersdorf-Perlach,apartment_like,Entire home/apt,3,2.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,1,0,0,0,0,0
946859143169238467,154.0,5.043425116919247,48.1446838204985,11.453051029766064,9.117540814137625,Pasing-Obermenzing,house_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,17,1,1,1,1,0,0,0,1,0,1,0
947125343351170101,101.0,4.624972813284271,48.11948,11.58234,2.0552137265836357,Obergiesing,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,31,1,1,1,1,0,0,0,0,0,1,0
947216301895171618,159.0,5.075173815233827,48.10066221015771,11.519815034292236,5.806846359157564,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,25,1,1,1,0,0,0,1,0,1,1,0
947636032427977918,425.0,6.054439346269371,48.17864,11.48092,8.378797979654763,Allach-Untermenzing,house_like,Entire home/apt,7,4.0,0,4.0,0,1.5,unspecified,0,0,43,1,1,1,1,0,1,1,0,0,1,0
947820922253185719,88.0,4.48863636973214,48.0870986,11.480037,9.023699633092777,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Private room,2,1.0,0,1.0,0,1.0,unspecified,0,0,34,1,1,1,1,0,1,0,0,0,1,0
947848961285576234,396.0,5.983936280687191,48.12501,11.5462,2.5692391524900304,Sendling,apartment_like,Entire home/apt,6,1.0,0,1.0,0,1.0,unspecified,0,0,4,1,1,0,1,0,0,0,0,0,0,0
947942186969825644,422.0,6.0473721790462776,48.11753299999999,11.5453976,3.13721297179934,Sendling,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,32,1,1,0,1,0,1,0,0,0,1,0
948299500374476052,82.0,4.418840607796598,48.16179,11.46992,8.285511173875646,Pasing-Obermenzing,house_like,Private room,2,1.0,0,3.0,0,0.0,shared,0,0,9,1,1,1,0,0,0,0,0,0,1,0
948481786266995645,90.0,4.51085950651685,48.19321,11.44926,11.23007927522333,Allach-Untermenzing,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,30,1,1,1,0,0,1,0,0,0,1,0
948536470213101793,163.0,5.099866427824199,48.15049,11.5769,1.4617848026237839,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,20,1,1,0,0,0,1,0,0,1,1,0
948547728897902186,189.0,5.247024072160486,48.10615,11.51945,5.415873723939204,Sendling-Westpark,apartment_like,Entire home/apt,2,0.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,1,1,0,1,0,0,0,1,0
948581674790320280,518.0,6.251903883165888,48.12473,11.55471,2.0845770836800703,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,5,2.0,0,5.0,0,1.0,unspecified,0,0,37,0,1,1,1,0,1,1,1,0,1,0
948635492538388538,656.0,6.487684018484611,48.132899039058266,11.57387975603342,0.5115359743966771,Altstadt-Lehel,apartment_like,Entire home/apt,5,2.0,0,1.0,0,1.5,unspecified,0,0,8,1,1,0,1,0,1,0,0,0,1,0
948676099818226612,611.0,6.416732282512326,48.1359409,11.5868814,0.8639759930687149,Altstadt-Lehel,apartment_like,Entire home/apt,6,2.0,0,4.0,0,1.5,unspecified,0,0,49,1,1,1,1,0,0,1,1,1,1,0
948919459333019235,126.0,4.844187086458591,48.1156,11.53231,4.014062590822986,Sendling-Westpark,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,33,1,1,0,1,0,0,1,1,0,1,1
948933098689960993,287.0,5.662960480135946,48.1161,11.59,2.6013179235420525,Obergiesing,apartment_like,Entire home/apt,3,1.0,0,3.0,0,0.0,unspecified,0,0,24,1,1,0,0,0,1,0,0,1,1,0
948933616461087334,372.0,5.921578419643816,48.11708309999999,11.5906337,2.5229577236353657,Obergiesing,apartment_like,Entire home/apt,4,1.0,0,3.0,0,0.0,unspecified,0,0,24,1,1,0,0,0,1,0,0,1,1,0
949114195673325066,92.0,4.532599493153256,48.12771,11.58702,1.376484588081035,Au-Haidhausen,apartment_like,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,18,1,1,0,1,0,1,0,1,0,0,1
949250080752734979,299.0,5.703782474656201,48.13233,11.58121,0.7061622953099415,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,18,1,1,0,1,0,1,1,0,0,0,0
949682971945729686,180.0,5.198497031265826,48.098719109406765,11.60744768287108,4.911830183084608,Ramersdorf-Perlach,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,27,1,1,1,1,0,0,0,1,0,1,0
949943365843539390,130.0,4.875197323201151,48.1117614197234,11.526670317892773,4.606344625984913,Sendling-Westpark,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,4,1,0,0,1,0,0,0,0,0,1,0
950711529520916830,118.0,4.77912349311153,48.11573,11.69335,9.0764996454901,Tudering-Riem,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,29,1,1,1,0,0,1,0,0,0,1,0
950798267377022916,144.0,4.976733742420574,48.18365,11.55345,5.397334756180113,Milbertshofen-Am Hart,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,31,1,1,1,1,0,1,0,1,1,1,1
951141273996818376,630.0,6.447305862541213,48.12208,11.5482,2.642248200782795,Sendling,apartment_like,Entire home/apt,6,1.0,0,3.0,0,1.0,unspecified,0,0,54,1,1,1,1,0,1,1,0,1,1,1
951307660474488321,218.0,5.389071729816501,48.10195,11.55702,4.1701735818906815,Untergiesing-Harlaching,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,37,1,1,1,1,0,1,1,0,0,1,1
951912935322102127,244.0,5.501258210544727,48.1380472,11.5360527,2.923679890703227,Schwanthalerhöhe,apartment_like,Entire home/apt,2,1.0,0,2.0,0,1.0,unspecified,0,0,48,1,1,1,1,0,0,1,0,0,1,0
952024301265519943,200.0,5.303304908059076,48.1482277,11.4410974,10.040632082873731,Aubing-Lochhausen-Langwied,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,46,1,1,1,1,0,1,1,0,1,1,1
952108863819377760,145.0,4.983606621708336,48.12947905278168,11.572452938112727,0.9060800111002411,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,0.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,0,0,0,1,0,0,1,0,0
952189072698539296,315.0,5.755742213586912,48.15915179591207,11.578473384655744,2.4313508206219545,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,12,1,1,0,1,0,1,0,0,0,1,0
952210572291926902,232.0,5.4510384535657,48.1735889,11.5616445,4.154261122173337,Schwabing-West,apartment_like,Entire home/apt,3,1.0,0,4.0,0,1.0,unspecified,0,0,53,1,1,1,1,0,1,1,1,0,1,0
952276432314106740,126.0,4.844187086458591,48.16686969228639,11.561578924705742,3.4365492681778496,Schwabing-West,apartment_like,Entire home/apt,2,2.0,0,2.0,0,1.0,unspecified,0,0,7,1,1,0,1,0,1,0,0,0,1,0
952513663534675678,486.0,6.18826412308259,48.13679103193344,11.560289786287656,1.1261427445045136,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,6,2.0,0,3.0,0,1.0,unspecified,0,0,18,1,1,0,0,0,0,0,0,0,0,1
952676017410837610,91.0,4.5217885770490405,48.15964,11.5554175,2.8867280912801916,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,49,1,1,1,1,0,1,1,0,1,1,0
952927696060202306,517.0,6.249975242259483,48.14421,11.6231,3.6170326754183795,Bogenhausen,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,15,1,1,1,1,0,1,0,0,0,1,0
952979672689781859,42.0,3.7612001156935624,48.17751,11.56533,4.524829742669014,Milbertshofen-Am Hart,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,27,1,1,1,1,0,1,1,0,0,1,0
953374407953862260,190.0,5.25227342804663,48.1095127,11.5978728,3.5177383531118753,Ramersdorf-Perlach,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,8,1,1,0,1,0,1,0,0,0,1,0
953376196233002477,86.0,4.465908118654584,48.14834766455885,11.578433824257884,1.2396139583059005,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.5,unspecified,0,0,6,1,1,0,1,0,0,0,0,0,1,0
953382294635068863,163.0,5.099866427824199,48.12138,11.56154,2.056574834730573,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,0,0,0,0,0,1
953458763431187495,257.0,5.552959584921617,48.1365156,11.5566293,1.3991759633255176,Ludwigsvorstadt-Isarvorstadt,serviced_apartment,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,29,1,1,0,0,0,0,0,0,1,1,0
953479396243934289,116.0,4.762173934797756,48.14522,11.42684,11.060514665104156,Aubing-Lochhausen-Langwied,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,34,1,1,1,1,0,0,1,0,0,1,0
953507851517906165,299.0,5.703782474656201,48.1822788,11.5643645,5.059655436749451,Milbertshofen-Am Hart,apartment_like,Private room,6,2.0,0,4.0,0,2.0,unspecified,0,0,37,1,1,1,1,0,1,1,0,1,0,0
953531585851754011,275.0,5.62040086571715,48.1365156,11.5566293,1.3991759633255176,Ludwigsvorstadt-Isarvorstadt,serviced_apartment,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,32,1,1,0,0,0,1,0,0,1,1,0
953534900896207503,271.0,5.605802066295998,48.1365156,11.5566293,1.3991759633255176,Ludwigsvorstadt-Isarvorstadt,serviced_apartment,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,30,1,1,0,0,0,1,0,0,1,1,0
953760971623833409,230.0,5.442417710521793,48.12829710921043,11.5726288408041,1.031293062425309,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,19,1,1,1,1,0,1,0,0,0,1,1
954080943532479938,36.0,3.6109179126442243,48.20019362693826,11.465047560820231,10.761339001258063,Allach-Untermenzing,house_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,29,1,1,1,1,0,1,0,0,0,1,0
954093184966202365,108.0,4.6913478822291435,48.11322790341363,11.505489552199254,5.845389304558658,Sendling-Westpark,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,7,1,1,1,1,0,0,0,0,0,0,0
954226494481667686,100.0,4.61512051684126,48.15339,11.55554,2.312824687570377,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,4,1,1,0,0,0,1,0,0,0,0,0
954825467190700288,412.0,6.023447592961033,48.12402684187165,11.567261844215151,1.60406418705428,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,42,1,1,1,1,0,1,0,0,0,1,0
954939328123410198,510.0,6.236369590203704,48.12455589317493,11.551144850262435,2.2987898518856738,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,8,1,1,0,1,0,1,0,0,0,1,0
955414492556349201,158.0,5.0689042022202315,48.1039392,11.6925638,9.455880405977725,Tudering-Riem,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,53,1,1,1,1,0,1,1,0,0,1,0
955523215592397468,279.0,5.634789603169249,48.12346,11.56631,1.6896492917494337,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,39,1,1,0,1,0,0,0,0,0,1,0
955624125036233871,144.0,4.976733742420574,48.10077,11.57965,4.082824522691669,Untergiesing-Harlaching,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.5,unspecified,0,0,11,1,1,1,1,0,0,0,0,0,1,0
956506376904663675,118.0,4.77912349311153,48.10721,11.52948,4.784623212275679,Sendling-Westpark,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,57,1,1,1,1,0,1,1,0,0,1,0
956674305694162589,132.0,4.890349128221754,48.16242,11.56205,2.9562185145457156,Schwabing-West,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,36,1,1,1,1,0,1,1,1,1,1,0
